,temp_air,ghi,dni,dhi,wind_speed
2021-08-02 18:00:00,28.44,357.75,104.55,262.4,2.41
2021-08-02 19:00:00,29.4,507.55,257.24,283.15,0.62
2021-08-02 20:00:00,30.19,485.9,279.97,265.55,0.83
2021-08-02 21:00:00,30.79,367.0,233.32,212.55,1.79
2021-08-02 22:00:00,31.17,214.3,108.18,159.6,2.34
2021-08-02 23:00:00,31.2,97.85,50.96,81.1,2.28
2021-08-03 00:00:00,30.53,13.35,1.78,13.1,1.86
2021-08-03 01:00:00,29.32,0.0,-0.0,0.0,2.34
2021-08-03 02:00:00,28.32,0.0,-0.0,0.0,3.31
2021-08-03 03:00:00,28.2,0.0,-0.0,0.0,3.31
2021-08-03 04:00:00,27.8,0.0,-0.0,0.0,3.38
2021-08-03 05:00:00,27.6,0.0,-0.0,0.0,3.86
2021-08-03 06:00:00,27.54,0.0,-0.0,0.0,3.93
2021-08-03 07:00:00,25.17,0.0,-0.0,0.0,4.0
2021-08-03 08:00:00,23.3,0.0,-0.0,0.0,4.07
2021-08-03 09:00:00,22.83,0.0,-0.0,0.0,4.9
2021-08-03 10:00:00,22.54,0.0,-0.0,0.0,5.03
2021-08-03 11:00:00,22.62,16.15,1.33,16.05,4.62
2021-08-03 12:00:00,23.05,76.5,2.68,75.8,3.93
2021-08-03 13:00:00,23.68,158.7,25.76,147.3,3.45
2021-08-03 14:00:00,24.61,293.2,167.13,191.65,3.52
2021-08-03 15:00:00,26.06,425.3,301.54,200.65,3.86
2021-08-03 16:00:00,27.08,628.25,441.38,255.15,3.66
2021-08-03 17:00:00,28.25,702.45,546.45,209.75,4.0
2021-08-03 18:00:00,28.97,549.35,329.44,249.5,4.62
2021-08-03 19:00:00,28.4,444.8,234.44,240.75,5.86
2021-08-03 20:00:00,28.58,345.85,166.58,215.1,5.24
2021-08-03 21:00:00,28.54,325.15,225.13,176.65,4.9
2021-08-03 22:00:00,28.43,211.6,152.77,134.75,4.76
2021-08-03 23:00:00,28.02,123.35,197.96,58.85,4.07
2021-08-04 00:00:00,27.22,20.85,70.89,11.15,3.38
2021-08-04 01:00:00,26.43,0.0,-0.0,0.0,2.97
2021-08-04 02:00:00,25.6,0.0,-0.0,0.0,2.69
2021-08-04 03:00:00,24.95,0.0,-0.0,0.0,2.69
2021-08-04 04:00:00,24.42,0.0,-0.0,0.0,3.03
2021-08-04 05:00:00,23.88,0.0,-0.0,0.0,3.31
2021-08-04 06:00:00,23.2,0.0,-0.0,0.0,3.31
2021-08-04 07:00:00,22.69,0.0,-0.0,0.0,3.03
2021-08-04 08:00:00,22.08,0.0,-0.0,0.0,2.62
2021-08-04 09:00:00,21.51,0.0,-0.0,0.0,2.48
2021-08-04 10:00:00,20.93,0.0,-0.0,0.0,2.83
2021-08-04 11:00:00,20.66,80.45,439.4,48.7,3.03
2021-08-04 12:00:00,21.2,217.0,417.57,109.15,3.31
2021-08-04 13:00:00,22.28,357.9,470.85,150.65,3.31
2021-08-04 14:00:00,23.68,397.7,348.38,186.75,2.9
2021-08-04 15:00:00,24.48,439.05,286.92,225.85,2.76
2021-08-04 16:00:00,25.23,444.15,167.77,302.65,3.1
2021-08-04 17:00:00,25.41,398.1,138.42,273.55,3.45
2021-08-04 18:00:00,25.4,501.15,272.49,253.65,3.72
2021-08-04 19:00:00,26.12,459.3,252.43,240.1,2.55
2021-08-04 20:00:00,26.26,482.0,391.59,175.5,2.83
2021-08-04 21:00:00,26.45,305.4,188.3,181.65,2.83
2021-08-04 22:00:00,26.06,210.15,186.48,116.85,3.17
2021-08-04 23:00:00,25.65,117.15,175.0,60.65,3.52
2021-08-05 00:00:00,25.05,21.2,55.81,13.75,3.24
2021-08-05 01:00:00,24.19,0.0,-0.0,0.0,2.9
2021-08-05 02:00:00,23.58,0.0,-0.0,0.0,2.34
2021-08-05 03:00:00,23.31,0.0,-0.0,0.0,2.0
2021-08-05 04:00:00,22.89,0.0,-0.0,0.0,2.07
2021-08-05 05:00:00,22.5,0.0,-0.0,0.0,2.07
2021-08-05 06:00:00,22.16,0.0,-0.0,0.0,1.93
2021-08-05 07:00:00,21.67,0.0,-0.0,0.0,1.86
2021-08-05 08:00:00,21.56,0.0,-0.0,0.0,1.79
2021-08-05 09:00:00,21.48,0.0,-0.0,0.0,1.79
2021-08-05 10:00:00,21.38,0.0,-0.0,0.0,1.72
2021-08-05 11:00:00,21.56,58.5,164.26,47.1,1.66
2021-08-05 12:00:00,22.56,175.7,261.25,108.9,1.38
2021-08-05 13:00:00,24.06,281.55,248.73,172.65,1.86
2021-08-05 14:00:00,25.02,471.6,410.94,223.65,2.28
2021-08-05 15:00:00,26.09,576.6,506.9,200.95,2.34
2021-08-05 16:00:00,26.74,619.7,493.33,204.55,2.14
2021-08-05 17:00:00,27.31,639.85,488.53,201.2,2.14
2021-08-05 18:00:00,27.66,607.75,395.88,248.95,2.0
2021-08-05 19:00:00,28.15,618.65,480.63,202.3,1.66
2021-08-05 20:00:00,28.35,554.9,500.82,164.05,1.45
2021-08-05 21:00:00,28.0,324.05,248.45,161.4,1.66
2021-08-05 22:00:00,27.43,245.3,302.38,94.85,2.69
2021-08-05 23:00:00,27.06,112.4,206.7,46.3,3.03
2021-08-06 00:00:00,26.45,16.3,44.98,10.45,2.34
2021-08-06 01:00:00,25.44,0.0,-0.0,0.0,2.28
2021-08-06 02:00:00,24.73,0.0,-0.0,0.0,2.28
2021-08-06 03:00:00,24.35,0.0,-0.0,0.0,2.14
2021-08-06 04:00:00,23.96,0.0,-0.0,0.0,1.93
2021-08-06 05:00:00,23.46,0.0,-0.0,0.0,1.72
2021-08-06 06:00:00,22.83,0.0,-0.0,0.0,1.1
2021-08-06 07:00:00,23.34,0.0,-0.0,0.0,0.69
2021-08-06 08:00:00,21.79,0.0,-0.0,0.0,1.31
2021-08-06 09:00:00,21.74,0.0,-0.0,0.0,1.52
2021-08-06 10:00:00,21.84,0.0,-0.0,0.0,1.52
2021-08-06 11:00:00,21.62,93.7,779.39,41.85,1.59
2021-08-06 12:00:00,23.18,253.9,692.84,78.55,1.1
2021-08-06 13:00:00,25.68,442.6,800.76,93.9,1.52
2021-08-06 14:00:00,27.14,594.4,803.62,111.25,1.93
2021-08-06 15:00:00,28.39,654.75,620.66,196.05,2.21
2021-08-06 16:00:00,29.26,668.4,593.75,169.9,2.0
2021-08-06 17:00:00,29.86,410.25,248.84,187.3,2.28
2021-08-06 18:00:00,29.57,449.95,244.61,228.75,2.48
2021-08-06 19:00:00,29.71,338.25,214.15,153.2,2.9
2021-08-06 20:00:00,29.19,193.65,49.35,155.25,2.55
2021-08-06 21:00:00,28.6,288.3,268.69,113.1,1.38
2021-08-06 22:00:00,28.68,222.55,269.06,89.45,0.83
2021-08-06 23:00:00,28.47,103.25,163.12,51.6,0.41
2021-08-07 00:00:00,28.04,9.85,17.38,7.65,0.0
2021-08-07 01:00:00,26.73,0.0,-0.0,0.0,0.76
2021-08-07 02:00:00,25.77,0.0,-0.0,0.0,0.48
2021-08-07 03:00:00,25.36,0.0,-0.0,0.0,0.34
2021-08-07 04:00:00,24.44,0.0,-0.0,0.0,1.17
2021-08-07 05:00:00,23.95,0.0,-0.0,0.0,1.52
2021-08-07 06:00:00,23.76,0.0,-0.0,0.0,1.66
2021-08-07 07:00:00,23.34,0.0,-0.0,0.0,3.03
2021-08-07 08:00:00,23.25,0.0,-0.0,0.0,3.24
2021-08-07 09:00:00,22.95,0.0,-0.0,0.0,3.31
2021-08-07 10:00:00,22.54,0.0,-0.0,0.0,3.24
2021-08-07 11:00:00,22.17,92.7,825.89,40.15,3.03
2021-08-07 12:00:00,22.49,266.35,730.04,83.5,2.9
2021-08-07 13:00:00,23.52,425.85,679.78,131.45,3.1
2021-08-07 14:00:00,24.83,605.2,801.8,124.9,2.9
2021-08-07 15:00:00,26.33,686.4,710.31,162.9,2.97
2021-08-07 16:00:00,27.55,790.05,760.57,153.0,3.24
2021-08-07 17:00:00,28.8,893.85,866.32,119.4,3.17
2021-08-07 18:00:00,29.96,852.95,822.95,110.45,3.38
2021-08-07 19:00:00,30.69,745.55,670.04,168.05,3.66
2021-08-07 20:00:00,30.63,479.55,388.58,178.15,4.0
2021-08-07 21:00:00,27.68,281.4,203.89,149.0,4.9
2021-08-07 22:00:00,26.26,247.7,312.27,94.15,2.97
2021-08-07 23:00:00,26.65,146.9,296.27,54.05,2.55
2021-08-08 00:00:00,26.01,14.5,33.34,10.4,3.24
2021-08-08 01:00:00,24.44,0.0,-0.0,0.0,3.1
2021-08-08 02:00:00,23.98,0.0,-0.0,0.0,2.07
2021-08-08 03:00:00,23.4,0.0,-0.0,0.0,1.93
2021-08-08 04:00:00,22.8,0.0,-0.0,0.0,2.14
2021-08-08 05:00:00,22.26,0.0,-0.0,0.0,2.34
2021-08-08 06:00:00,21.89,0.0,-0.0,0.0,2.55
2021-08-08 07:00:00,21.58,0.0,-0.0,0.0,2.69
2021-08-08 08:00:00,21.27,0.0,-0.0,0.0,2.69
2021-08-08 09:00:00,21.03,0.0,-0.0,0.0,2.76
2021-08-08 10:00:00,20.79,0.0,-0.0,0.0,2.62
2021-08-08 11:00:00,20.56,84.2,718.98,40.55,2.48
2021-08-08 12:00:00,21.16,220.65,484.83,100.5,2.69
2021-08-08 13:00:00,22.3,342.9,498.29,128.3,3.03
2021-08-08 14:00:00,23.46,567.5,685.05,158.65,2.76
2021-08-08 15:00:00,24.76,653.8,701.85,138.0,2.76
2021-08-08 16:00:00,25.62,729.6,682.11,159.65,2.83
2021-08-08 17:00:00,26.46,763.95,645.58,188.15,2.9
2021-08-08 18:00:00,27.17,693.25,570.82,179.45,2.69
2021-08-08 19:00:00,26.93,637.7,513.85,196.0,2.07
2021-08-08 20:00:00,27.28,541.6,512.52,145.35,2.0
2021-08-08 21:00:00,27.37,370.85,308.76,171.2,1.79
2021-08-08 22:00:00,27.15,243.85,232.05,130.45,1.72
2021-08-08 23:00:00,26.76,108.2,119.65,71.1,2.07
2021-08-09 00:00:00,26.0,11.45,6.29,10.7,2.21
2021-08-09 01:00:00,24.97,0.0,-0.0,0.0,2.55
2021-08-09 02:00:00,24.41,0.0,-0.0,0.0,2.76
2021-08-09 03:00:00,24.07,0.0,-0.0,0.0,2.9
2021-08-09 04:00:00,23.91,0.0,-0.0,0.0,2.9
2021-08-09 05:00:00,23.65,0.0,-0.0,0.0,2.55
2021-08-09 06:00:00,23.45,0.0,-0.0,0.0,2.41
2021-08-09 07:00:00,21.99,0.0,-0.0,0.0,1.72
2021-08-09 08:00:00,21.49,0.0,-0.0,0.0,1.86
2021-08-09 09:00:00,21.15,0.0,-0.0,0.0,2.55
2021-08-09 10:00:00,20.85,0.0,-0.0,0.0,3.38
2021-08-09 11:00:00,20.49,51.3,309.83,33.4,3.86
2021-08-09 12:00:00,20.34,182.5,353.86,95.75,4.0
2021-08-09 13:00:00,20.72,384.05,602.45,126.05,3.72
2021-08-09 14:00:00,22.04,471.2,496.83,175.8,5.17
2021-08-09 15:00:00,23.5,566.35,464.32,226.1,6.07
2021-08-09 16:00:00,24.73,612.8,437.55,248.1,6.07
2021-08-09 17:00:00,25.86,603.35,309.5,327.95,5.86
2021-08-09 18:00:00,26.41,720.45,618.49,165.1,5.59
2021-08-09 19:00:00,27.32,640.95,554.16,165.9,5.1
2021-08-09 20:00:00,28.07,599.9,592.29,143.5,5.03
2021-08-09 21:00:00,28.31,375.45,409.14,112.05,5.86
2021-08-09 22:00:00,27.36,244.9,336.0,81.75,6.0
2021-08-09 23:00:00,26.32,93.75,155.22,46.15,6.0
2021-08-10 00:00:00,24.82,13.05,40.26,8.4,5.86
2021-08-10 01:00:00,23.53,0.0,-0.0,0.0,5.31
2021-08-10 02:00:00,22.65,0.0,-0.0,0.0,4.41
2021-08-10 03:00:00,21.63,0.0,-0.0,0.0,3.66
2021-08-10 04:00:00,20.8,0.0,-0.0,0.0,3.45
2021-08-10 05:00:00,20.2,0.0,-0.0,0.0,3.52
2021-08-10 06:00:00,19.86,0.0,-0.0,0.0,3.59
2021-08-10 07:00:00,19.38,0.0,-0.0,0.0,4.0
2021-08-10 08:00:00,19.2,0.0,-0.0,0.0,4.07
2021-08-10 09:00:00,19.16,0.0,-0.0,0.0,4.07
2021-08-10 10:00:00,19.13,0.0,-0.0,0.0,3.93
2021-08-10 11:00:00,18.92,84.9,868.31,37.3,3.79
2021-08-10 12:00:00,19.42,249.65,705.44,78.6,3.66
2021-08-10 13:00:00,20.5,408.1,725.81,99.05,5.1
2021-08-10 14:00:00,21.38,584.4,786.25,118.7,5.93
2021-08-10 15:00:00,22.28,638.65,656.2,159.2,6.14
2021-08-10 16:00:00,22.89,725.45,643.02,190.85,6.07
2021-08-10 17:00:00,23.53,848.95,713.94,215.2,5.86
2021-08-10 18:00:00,24.28,836.0,742.96,170.55,5.86
2021-08-10 19:00:00,24.53,791.7,760.92,141.25,5.86
2021-08-10 20:00:00,24.68,667.0,691.09,136.3,5.79
2021-08-10 21:00:00,24.53,508.0,632.11,102.9,5.66
2021-08-10 22:00:00,24.08,337.2,540.48,76.5,5.31
2021-08-10 23:00:00,23.41,150.95,334.97,49.4,4.76
2021-08-11 00:00:00,22.3,16.55,68.96,8.85,3.93
2021-08-11 01:00:00,20.87,0.0,-0.0,0.0,3.66
2021-08-11 02:00:00,19.78,0.0,-0.0,0.0,3.38
2021-08-11 03:00:00,18.83,0.0,-0.0,0.0,3.1
2021-08-11 04:00:00,18.02,0.0,-0.0,0.0,3.03
2021-08-11 05:00:00,17.36,0.0,-0.0,0.0,3.03
2021-08-11 06:00:00,16.78,0.0,-0.0,0.0,3.1
2021-08-11 07:00:00,16.17,0.0,-0.0,0.0,2.97
2021-08-11 08:00:00,15.81,0.0,-0.0,0.0,2.76
2021-08-11 09:00:00,15.5,0.0,-0.0,0.0,2.62
2021-08-11 10:00:00,15.2,0.0,-0.0,0.0,2.48
2021-08-11 11:00:00,14.97,96.1,1130.26,37.5,2.41
2021-08-11 12:00:00,16.04,274.7,854.56,69.8,2.0
2021-08-11 13:00:00,18.34,466.15,892.33,88.4,2.14
2021-08-11 14:00:00,20.44,639.6,911.33,101.9,2.21
2021-08-11 15:00:00,22.2,779.55,918.78,110.25,2.41
2021-08-11 16:00:00,23.48,707.45,599.76,210.1,2.97
2021-08-11 17:00:00,24.21,559.55,189.16,392.05,3.1
2021-08-11 18:00:00,24.33,540.8,244.75,322.15,3.03
2021-08-11 19:00:00,24.44,493.9,183.73,337.3,2.69
2021-08-11 20:00:00,24.74,398.7,216.55,233.0,2.62
2021-08-11 21:00:00,24.81,302.6,204.74,172.0,2.41
2021-08-11 22:00:00,24.76,208.25,179.62,122.2,2.34
2021-08-11 23:00:00,24.49,93.6,80.61,69.45,1.79
2021-08-12 00:00:00,23.61,14.2,54.77,8.3,1.45
2021-08-12 01:00:00,22.17,0.0,-0.0,0.0,1.93
2021-08-12 02:00:00,20.76,0.0,-0.0,0.0,2.21
2021-08-12 03:00:00,19.63,0.0,-0.0,0.0,2.21
2021-08-12 04:00:00,18.66,0.0,-0.0,0.0,2.28
2021-08-12 05:00:00,17.94,0.0,-0.0,0.0,2.21
2021-08-12 06:00:00,17.37,0.0,-0.0,0.0,2.14
2021-08-12 07:00:00,16.63,0.0,-0.0,0.0,2.07
2021-08-12 08:00:00,16.18,0.0,-0.0,0.0,2.0
2021-08-12 09:00:00,15.65,0.0,-0.0,0.0,1.72
2021-08-12 10:00:00,15.08,0.0,-0.0,0.0,1.79
2021-08-12 11:00:00,14.58,92.8,1147.21,36.75,1.59
2021-08-12 12:00:00,16.24,270.95,851.92,69.0,1.1
2021-08-12 13:00:00,19.78,463.3,893.81,87.15,0.97
2021-08-12 14:00:00,22.32,638.9,917.22,99.85,1.1
2021-08-12 15:00:00,23.98,778.7,923.03,108.35,1.45
2021-08-12 16:00:00,25.04,872.95,920.55,111.6,1.79
2021-08-12 17:00:00,25.86,895.15,829.49,162.5,1.93
2021-08-12 18:00:00,26.46,841.15,728.62,191.95,1.86
2021-08-12 19:00:00,26.7,745.95,627.05,213.1,2.07
2021-08-12 20:00:00,26.92,620.9,572.54,184.4,1.86
2021-08-12 21:00:00,26.97,423.4,389.65,176.05,1.59
2021-08-12 22:00:00,26.78,280.4,292.73,141.15,1.52
2021-08-12 23:00:00,26.41,107.25,117.1,72.6,1.59
2021-08-13 00:00:00,25.26,7.75,0.48,7.7,1.52
2021-08-13 01:00:00,23.81,0.0,-0.0,0.0,1.72
2021-08-13 02:00:00,22.51,0.0,-0.0,0.0,2.0
2021-08-13 03:00:00,21.67,0.0,-0.0,0.0,2.14
2021-08-13 04:00:00,21.03,0.0,-0.0,0.0,2.21
2021-08-13 05:00:00,20.51,0.0,-0.0,0.0,2.41
2021-08-13 06:00:00,20.14,0.0,-0.0,0.0,2.62
2021-08-13 07:00:00,19.65,0.0,-0.0,0.0,1.86
2021-08-13 08:00:00,19.21,0.0,-0.0,0.0,1.86
2021-08-13 09:00:00,18.68,0.0,-0.0,0.0,1.93
2021-08-13 10:00:00,18.42,0.0,-0.0,0.0,2.0
2021-08-13 11:00:00,18.24,69.55,749.13,35.2,2.48
2021-08-13 12:00:00,18.78,193.4,475.0,82.1,2.0
2021-08-13 13:00:00,20.23,385.85,632.87,121.1,2.48
2021-08-13 14:00:00,22.33,591.0,811.39,116.05,3.38
2021-08-13 15:00:00,24.37,744.3,839.85,136.25,4.07
2021-08-13 16:00:00,26.06,838.3,860.3,128.7,4.14
2021-08-13 17:00:00,27.31,890.15,862.58,130.25,4.14
2021-08-13 18:00:00,28.27,833.35,706.3,205.75,4.07
2021-08-13 19:00:00,28.25,777.15,732.27,156.8,1.93
2021-08-13 20:00:00,28.82,619.1,639.68,133.25,2.34
2021-08-13 21:00:00,28.93,491.0,626.94,95.0,2.48
2021-08-13 22:00:00,29.03,258.15,374.39,81.35,2.41
2021-08-13 23:00:00,28.5,111.55,230.52,44.2,1.86
2021-08-14 00:00:00,27.59,10.2,28.11,7.4,1.1
2021-08-14 01:00:00,25.91,0.0,-0.0,0.0,1.79
2021-08-14 02:00:00,24.35,0.0,-0.0,0.0,1.38
2021-08-14 03:00:00,23.88,0.0,-0.0,0.0,0.97
2021-08-14 04:00:00,22.57,0.0,-0.0,0.0,0.76
2021-08-14 05:00:00,21.53,0.0,-0.0,0.0,2.28
2021-08-14 06:00:00,20.57,0.0,-0.0,0.0,3.38
2021-08-14 07:00:00,19.98,0.0,-0.0,0.0,1.93
2021-08-14 08:00:00,19.55,0.0,-0.0,0.0,1.24
2021-08-14 09:00:00,19.59,0.0,-0.0,0.0,0.14
2021-08-14 10:00:00,19.09,0.0,-0.0,0.0,1.66
2021-08-14 11:00:00,18.78,49.35,260.31,38.2,2.41
2021-08-14 12:00:00,18.91,197.1,366.42,112.25,2.21
2021-08-14 13:00:00,19.77,233.75,258.3,126.35,2.55
2021-08-14 14:00:00,20.67,112.95,1.97,111.8,2.55
2021-08-14 15:00:00,20.46,155.85,6.93,150.85,2.97
2021-08-14 16:00:00,20.99,204.2,3.53,201.3,2.55
2021-08-14 17:00:00,21.5,442.85,115.18,341.65,2.76
2021-08-14 18:00:00,22.89,189.95,1.81,188.35,3.45
2021-08-14 19:00:00,20.34,390.95,60.69,339.7,3.79
2021-08-14 20:00:00,21.09,380.45,136.01,277.55,3.72
2021-08-14 21:00:00,21.65,334.65,202.34,207.5,3.59
2021-08-14 22:00:00,21.91,233.5,250.38,116.15,3.31
2021-08-14 23:00:00,21.5,51.05,45.78,37.85,3.93
2021-08-15 00:00:00,19.77,7.8,16.77,6.2,3.38
2021-08-15 01:00:00,19.34,0.0,-0.0,0.0,3.52
2021-08-15 02:00:00,18.94,0.0,-0.0,0.0,3.79
2021-08-15 03:00:00,18.87,0.0,-0.0,0.0,3.93
2021-08-15 04:00:00,18.61,0.0,-0.0,0.0,3.93
2021-08-15 05:00:00,18.44,0.0,-0.0,0.0,3.86
2021-08-15 06:00:00,18.14,0.0,-0.0,0.0,3.93
2021-08-15 07:00:00,17.54,0.0,-0.0,0.0,4.14
2021-08-15 08:00:00,17.22,0.0,-0.0,0.0,4.28
2021-08-15 09:00:00,17.05,0.0,-0.0,0.0,4.28
2021-08-15 10:00:00,16.83,0.0,-0.0,0.0,4.28
2021-08-15 11:00:00,16.65,35.1,0.0,35.1,4.28
2021-08-15 12:00:00,17.23,245.25,755.47,72.4,3.93
2021-08-15 13:00:00,18.57,435.7,819.6,97.0,4.41
2021-08-15 14:00:00,20.29,603.75,855.17,107.25,4.69
2021-08-15 15:00:00,21.97,701.15,801.91,124.25,4.9
2021-08-15 16:00:00,23.27,745.4,730.76,146.0,5.1
2021-08-15 17:00:00,24.26,775.8,672.25,186.75,5.1
2021-08-15 18:00:00,24.98,696.5,568.89,193.85,4.83
2021-08-15 19:00:00,25.27,679.35,594.5,178.95,4.21
2021-08-15 20:00:00,25.63,616.4,620.59,148.75,3.93
2021-08-15 21:00:00,25.77,463.85,586.16,97.45,3.86
2021-08-15 22:00:00,25.6,292.3,458.21,79.2,3.45
2021-08-15 23:00:00,25.03,129.85,293.59,46.35,2.76
2021-08-16 00:00:00,23.63,10.65,44.43,6.6,2.76
2021-08-16 01:00:00,21.91,0.0,-0.0,0.0,3.17
2021-08-16 02:00:00,21.0,0.0,-0.0,0.0,3.1
2021-08-16 03:00:00,20.19,0.0,-0.0,0.0,2.97
2021-08-16 04:00:00,19.49,0.0,-0.0,0.0,2.69
2021-08-16 05:00:00,18.87,0.0,-0.0,0.0,2.41
2021-08-16 06:00:00,17.9,0.0,-0.0,0.0,1.79
2021-08-16 07:00:00,16.66,0.0,-0.0,0.0,2.28
2021-08-16 08:00:00,16.03,0.0,-0.0,0.0,2.21
2021-08-16 09:00:00,15.55,0.0,-0.0,0.0,2.34
2021-08-16 10:00:00,15.21,0.0,-0.0,0.0,2.28
2021-08-16 11:00:00,14.93,34.0,0.0,34.0,2.14
2021-08-16 12:00:00,15.68,266.65,880.7,67.6,1.38
2021-08-16 13:00:00,19.08,460.9,911.42,86.6,1.1
2021-08-16 14:00:00,21.45,637.7,931.4,99.2,1.1
2021-08-16 15:00:00,23.18,779.25,936.61,107.65,1.52
2021-08-16 16:00:00,24.28,872.8,929.89,112.25,1.45
2021-08-16 17:00:00,25.11,910.0,910.63,114.3,1.03
2021-08-16 18:00:00,25.77,886.95,878.42,113.1,0.76
2021-08-16 19:00:00,26.44,810.4,841.47,104.5,0.07
2021-08-16 20:00:00,26.82,674.5,765.26,100.2,0.69
2021-08-16 21:00:00,26.95,502.5,647.26,100.1,0.83
2021-08-16 22:00:00,26.82,314.95,520.08,75.0,0.21
2021-08-16 23:00:00,26.51,128.3,296.34,45.2,0.76
2021-08-17 00:00:00,25.22,9.7,42.62,6.0,1.79
2021-08-17 01:00:00,23.2,0.0,-0.0,0.0,2.48
2021-08-17 02:00:00,21.84,0.0,-0.0,0.0,2.69
2021-08-17 03:00:00,20.96,0.0,-0.0,0.0,2.76
2021-08-17 04:00:00,20.16,0.0,-0.0,0.0,2.69
2021-08-17 05:00:00,19.43,0.0,-0.0,0.0,2.62
2021-08-17 06:00:00,18.81,0.0,-0.0,0.0,2.62
2021-08-17 07:00:00,18.32,0.0,-0.0,0.0,2.76
2021-08-17 08:00:00,17.81,0.0,-0.0,0.0,2.69
2021-08-17 09:00:00,17.38,0.0,-0.0,0.0,2.62
2021-08-17 10:00:00,17.01,0.0,-0.0,0.0,2.62
2021-08-17 11:00:00,16.73,32.95,0.0,32.95,2.62
2021-08-17 12:00:00,17.66,257.45,851.19,67.45,2.28
2021-08-17 13:00:00,20.16,447.95,882.9,87.65,2.34
2021-08-17 14:00:00,22.83,621.9,905.13,100.8,2.48
2021-08-17 15:00:00,25.05,762.15,915.03,108.2,2.9
2021-08-17 16:00:00,26.55,852.35,906.94,112.75,3.45
2021-08-17 17:00:00,27.38,867.45,791.98,177.4,3.38
2021-08-17 18:00:00,27.97,774.85,647.62,206.05,3.17
2021-08-17 19:00:00,28.0,635.7,492.17,224.25,3.59
2021-08-17 20:00:00,28.17,474.2,377.29,192.25,3.52
2021-08-17 21:00:00,28.15,337.05,289.46,158.1,2.97
2021-08-17 22:00:00,28.13,222.95,276.01,96.65,2.34
2021-08-17 23:00:00,27.7,82.45,128.46,46.95,1.59
2021-08-18 00:00:00,26.4,7.55,27.91,5.25,1.66
2021-08-18 01:00:00,24.62,0.0,-0.0,0.0,1.72
2021-08-18 02:00:00,23.02,0.0,-0.0,0.0,1.38
2021-08-18 03:00:00,21.93,0.0,-0.0,0.0,1.17
2021-08-18 04:00:00,21.0,0.0,-0.0,0.0,1.1
2021-08-18 05:00:00,20.25,0.0,-0.0,0.0,1.17
2021-08-18 06:00:00,19.0,0.0,-0.0,0.0,1.45
2021-08-18 07:00:00,18.34,0.0,-0.0,0.0,2.0
2021-08-18 08:00:00,17.65,0.0,-0.0,0.0,1.72
2021-08-18 09:00:00,17.26,0.0,-0.0,0.0,1.59
2021-08-18 10:00:00,16.94,0.0,-0.0,0.0,1.86
2021-08-18 11:00:00,17.08,29.85,0.0,29.85,2.14
2021-08-18 12:00:00,18.26,238.8,776.53,67.65,1.79
2021-08-18 13:00:00,21.65,373.15,637.76,114.55,1.79
2021-08-18 14:00:00,23.95,554.75,756.23,121.25,2.0
2021-08-18 15:00:00,25.93,716.45,825.9,128.2,2.55
2021-08-18 16:00:00,27.39,849.75,906.16,113.0,2.83
2021-08-18 17:00:00,28.37,648.05,513.55,201.9,3.17
2021-08-18 18:00:00,28.61,703.2,657.91,127.15,3.59
2021-08-18 19:00:00,28.82,634.9,573.74,156.95,3.52
2021-08-18 20:00:00,28.97,556.0,573.35,129.4,3.66
2021-08-18 21:00:00,29.17,460.0,576.31,105.75,3.59
2021-08-18 22:00:00,29.03,261.9,408.94,76.35,3.45
2021-08-18 23:00:00,27.25,88.95,178.18,40.45,2.69
2021-08-19 00:00:00,26.37,5.05,17.97,3.65,1.59
2021-08-19 01:00:00,25.23,0.0,-0.0,0.0,1.52
2021-08-19 02:00:00,23.77,0.0,-0.0,0.0,1.93
2021-08-19 03:00:00,22.76,0.0,-0.0,0.0,1.86
2021-08-19 04:00:00,21.76,0.0,-0.0,0.0,1.93
2021-08-19 05:00:00,20.88,0.0,-0.0,0.0,1.86
2021-08-19 06:00:00,20.12,0.0,-0.0,0.0,1.93
2021-08-19 07:00:00,20.03,0.0,-0.0,0.0,0.41
2021-08-19 08:00:00,19.48,0.0,-0.0,0.0,0.48
2021-08-19 09:00:00,18.61,0.0,-0.0,0.0,0.83
2021-08-19 10:00:00,17.43,0.0,-0.0,0.0,1.45
2021-08-19 11:00:00,17.15,31.6,0.0,31.6,1.79
2021-08-19 12:00:00,18.17,246.65,823.85,67.4,1.38
2021-08-19 13:00:00,20.86,437.9,868.07,88.2,1.17
2021-08-19 14:00:00,23.18,613.9,901.9,99.15,1.1
2021-08-19 15:00:00,24.99,751.9,906.03,108.8,1.03
2021-08-19 16:00:00,26.23,838.75,884.94,121.45,0.97
2021-08-19 17:00:00,27.16,871.75,862.2,124.95,0.97
2021-08-19 18:00:00,27.84,824.8,793.83,131.95,0.9
2021-08-19 19:00:00,28.35,780.0,806.25,110.8,1.45
2021-08-19 20:00:00,28.65,645.45,732.04,103.2,1.52
2021-08-19 21:00:00,28.7,490.9,661.72,86.55,1.31
2021-08-19 22:00:00,28.52,303.5,519.78,69.7,1.03
2021-08-19 23:00:00,28.16,117.5,282.88,41.7,1.03
2021-08-20 00:00:00,26.83,6.6,30.67,4.35,1.31
2021-08-20 01:00:00,24.55,0.0,-0.0,0.0,1.79
2021-08-20 02:00:00,22.96,0.0,-0.0,0.0,2.21
2021-08-20 03:00:00,21.97,0.0,-0.0,0.0,2.48
